id,probe0,probe1,probe2,probe3,recordedat
2379,120.20,123.80,264.20,251.60,2019-01-13 17:36:22.022621-05
2380,120.20,123.80,264.20,249.80,2019-01-13 17:36:22.412488-05
2381,120.20,123.80,264.20,249.80,2019-01-13 17:36:23.582552-05
2382,120.20,123.80,264.20,249.80,2019-01-13 17:36:24.752732-05
2383,120.20,123.80,264.20,249.80,2019-01-13 17:36:25.533119-05
2384,120.20,123.80,264.20,249.80,2019-01-13 17:36:26.312553-05
2385,120.20,123.80,264.20,249.80,2019-01-13 17:36:27.482523-05
2386,120.20,123.80,264.20,249.80,2019-01-13 17:36:29.042746-05
2387,120.20,123.80,264.20,249.80,2019-01-13 17:36:29.432416-05
2388,120.20,123.80,264.20,251.60,2019-01-13 17:36:30.602519-05
2389,120.20,123.80,264.20,251.60,2019-01-13 17:36:31.382612-05
2390,120.20,123.80,264.20,251.60,2019-01-13 17:36:32.552388-05
2391,120.20,123.80,266.00,251.60,2019-01-13 17:36:33.332803-05
2392,120.20,123.80,266.00,251.60,2019-01-13 17:36:34.50238-05
2393,120.20,123.80,266.00,251.60,2019-01-13 17:36:35.672817-05
2394,120.20,125.60,266.00,251.60,2019-01-13 17:36:36.453041-05
2395,120.20,125.60,266.00,251.60,2019-01-13 17:36:37.622694-05
2396,120.20,125.60,266.00,251.60,2019-01-13 17:36:38.402449-05
2397,120.20,125.60,266.00,249.80,2019-01-13 17:36:39.96283-05
2398,120.20,125.60,264.20,249.80,2019-01-13 17:36:40.352609-05
2399,120.20,125.60,264.20,249.80,2019-01-13 17:36:41.522488-05
2400,120.20,125.60,264.20,251.60,2019-01-13 17:36:42.302907-05
2401,120.20,125.60,264.20,251.60,2019-01-13 17:36:43.862752-05
2402,120.20,125.60,266.00,251.60,2019-01-13 17:36:45.032678-05
2403,120.20,125.60,266.00,251.60,2019-01-13 17:36:45.422442-05
2404,120.20,125.60,266.00,251.60,2019-01-13 17:36:46.592499-05
2405,120.20,125.60,266.00,251.60,2019-01-13 17:36:47.372603-05
2406,120.20,125.60,266.00,251.60,2019-01-13 17:36:48.542815-05
2407,120.20,125.60,266.00,251.60,2019-01-13 17:36:49.322477-05
2408,120.20,125.60,266.00,251.60,2019-01-13 17:36:50.492984-05
2409,120.20,125.60,266.00,251.60,2019-01-13 17:36:51.662629-05
2410,120.20,125.60,266.00,251.60,2019-01-13 17:36:52.442756-05
2411,120.20,125.60,266.00,251.60,2019-01-13 17:36:53.612891-05
2412,120.20,125.60,266.00,251.60,2019-01-13 17:36:54.392685-05
2413,120.20,125.60,266.00,251.60,2019-01-13 17:36:55.562868-05
2414,120.20,125.60,266.00,251.60,2019-01-13 17:36:56.34281-05
2415,120.20,125.60,266.00,251.60,2019-01-13 17:36:57.5128-05
2416,120.20,125.60,266.00,251.60,2019-01-13 17:36:59.46294-05
2417,120.20,125.60,266.00,251.60,2019-01-13 17:36:59.482561-05
2418,120.20,125.60,266.00,251.60,2019-01-13 17:37:00.63276-05
2419,120.20,125.60,266.00,251.60,2019-01-13 17:37:01.802818-05
2420,120.20,125.60,266.00,251.60,2019-01-13 17:37:02.582586-05
2421,120.20,125.60,266.00,251.60,2019-01-13 17:37:03.362785-05
2422,120.20,125.60,266.00,251.60,2019-01-13 17:37:04.922763-05
2423,120.20,125.60,267.80,251.60,2019-01-13 17:37:05.312648-05
2424,120.20,125.60,267.80,251.60,2019-01-13 17:37:06.48269-05
2425,120.20,125.60,267.80,251.60,2019-01-13 17:37:07.652609-05
2426,120.20,125.60,267.80,251.60,2019-01-13 17:37:08.823035-05
2427,120.20,125.60,267.80,251.60,2019-01-13 17:37:09.603389-05
2428,120.20,125.60,267.80,251.60,2019-01-13 17:37:10.38313-05
2429,120.20,125.60,267.80,251.60,2019-01-13 17:37:11.552884-05
2430,120.20,125.60,266.00,251.60,2019-01-13 17:37:12.332785-05
2431,120.20,125.60,266.00,251.60,2019-01-13 17:37:13.502981-05
2432,120.20,125.60,266.00,251.60,2019-01-13 17:37:14.672864-05
2433,120.20,125.60,266.00,249.80,2019-01-13 17:37:15.452736-05
2434,120.20,125.60,266.00,249.80,2019-01-13 17:37:16.622735-05
2435,120.20,125.60,266.00,249.80,2019-01-13 17:37:17.402637-05
2436,120.20,125.60,266.00,249.80,2019-01-13 17:37:18.572813-05
2437,120.20,125.60,266.00,249.80,2019-01-13 17:37:19.352724-05
2438,120.20,125.60,266.00,249.80,2019-01-13 17:37:20.522952-05
2439,120.20,125.60,266.00,249.80,2019-01-13 17:37:21.303219-05
2440,120.20,125.60,266.00,249.80,2019-01-13 17:37:22.472913-05
2441,120.20,125.60,266.00,249.80,2019-01-13 17:37:23.643127-05
2442,120.20,125.60,266.00,249.80,2019-01-13 17:37:24.423031-05
2443,120.20,125.60,266.00,249.80,2019-01-13 17:37:25.983069-05
2444,120.20,125.60,266.00,249.80,2019-01-13 17:37:26.372921-05
2445,120.20,125.60,264.20,249.80,2019-01-13 17:37:27.542845-05
2446,120.20,125.60,264.20,249.80,2019-01-13 17:37:28.322872-05
2447,120.20,125.60,264.20,249.80,2019-01-13 17:37:29.492748-05
2448,120.20,125.60,266.00,249.80,2019-01-13 17:37:30.663075-05
2449,120.20,125.60,266.00,249.80,2019-01-13 17:37:31.442799-05
2450,120.20,125.60,266.00,249.80,2019-01-13 17:37:32.613125-05
2451,120.20,125.60,266.00,249.80,2019-01-13 17:37:33.393119-05
2452,120.20,125.60,266.00,249.80,2019-01-13 17:37:34.953171-05
2453,120.20,125.60,266.00,249.80,2019-01-13 17:37:35.343045-05
2454,120.20,125.60,266.00,249.80,2019-01-13 17:37:36.513295-05
2455,120.20,125.60,266.00,249.80,2019-01-13 17:37:38.073048-05
2456,120.20,125.60,264.20,249.80,2019-01-13 17:37:38.46306-05
2457,120.20,125.60,264.20,249.80,2019-01-13 17:37:39.633288-05
2458,120.20,125.60,264.20,249.80,2019-01-13 17:37:40.412915-05
2459,120.20,125.60,267.80,249.80,2019-01-13 17:37:41.582954-05
2460,120.20,125.60,267.80,249.80,2019-01-13 17:37:42.363278-05
2461,120.20,125.60,267.80,249.80,2019-01-13 17:37:43.532892-05
2462,120.20,125.60,267.80,249.80,2019-01-13 17:37:44.313027-05
2463,120.20,125.60,267.80,249.80,2019-01-13 17:37:45.873136-05
2464,120.20,125.60,267.80,249.80,2019-01-13 17:37:46.653312-05
2465,120.20,125.60,267.80,249.80,2019-01-13 17:37:47.433482-05
2466,120.20,125.60,267.80,249.80,2019-01-13 17:37:48.603195-05
2467,120.20,125.60,267.80,249.80,2019-01-13 17:37:49.383383-05
2468,120.20,125.60,267.80,249.80,2019-01-13 17:37:50.559992-05
2469,120.20,125.60,267.80,249.80,2019-01-13 17:37:51.333153-05
2470,120.20,125.60,266.00,249.80,2019-01-13 17:37:52.893143-05
2471,120.20,125.60,266.00,249.80,2019-01-13 17:37:53.673254-05
2472,120.20,125.60,266.00,249.80,2019-01-13 17:37:54.453096-05
2473,120.20,125.60,266.00,249.80,2019-01-13 17:37:55.623196-05
2474,120.20,125.60,266.00,249.80,2019-01-13 17:37:56.402964-05
2475,120.20,125.60,266.00,249.80,2019-01-13 17:37:57.573079-05
2476,120.20,125.60,266.00,249.80,2019-01-13 17:37:58.353254-05
2477,120.20,125.60,266.00,249.80,2019-01-13 17:37:59.52317-05
2478,120.20,125.60,266.00,249.80,2019-01-13 17:38:00.693408-05
2479,120.20,125.60,266.00,249.80,2019-01-13 17:38:01.474397-05
2480,120.20,125.60,266.00,249.80,2019-01-13 17:38:02.643453-05
2481,120.20,125.60,266.00,249.80,2019-01-13 17:38:03.423176-05
2482,120.20,125.60,266.00,249.80,2019-01-13 17:38:04.593229-05
2483,120.20,125.60,266.00,249.80,2019-01-13 17:38:05.373354-05
2484,120.20,125.60,266.00,249.80,2019-01-13 17:38:06.543128-05
2485,120.20,125.60,266.00,249.80,2019-01-13 17:38:07.323361-05
2486,120.20,125.60,266.00,249.80,2019-01-13 17:38:08.493647-05
2487,120.20,125.60,266.00,249.80,2019-01-13 17:38:09.663102-05
2488,120.20,125.60,267.80,249.80,2019-01-13 17:38:10.443126-05
2489,120.20,125.60,267.80,249.80,2019-01-13 17:38:11.613496-05
2490,120.20,125.60,267.80,249.80,2019-01-13 17:38:12.393322-05
2491,120.20,125.60,267.80,249.80,2019-01-13 17:38:13.563375-05
2492,120.20,125.60,267.80,249.80,2019-01-13 17:38:14.343134-05
2493,120.20,125.60,267.80,249.80,2019-01-13 17:38:15.5132-05
2494,120.20,125.60,267.80,249.80,2019-01-13 17:38:16.683169-05
2495,120.20,125.60,266.00,249.80,2019-01-13 17:38:17.463404-05
2496,120.20,125.60,266.00,249.80,2019-01-13 17:38:18.633371-05
2497,120.20,125.60,266.00,249.80,2019-01-13 17:38:19.803165-05
2498,120.20,125.60,266.00,249.80,2019-01-13 17:38:20.583279-05
2499,120.20,125.60,266.00,249.80,2019-01-13 17:38:21.363124-05
2500,122.00,125.60,266.00,249.80,2019-01-13 17:38:22.53368-05
2501,122.00,125.60,267.80,249.80,2019-01-13 17:38:23.313276-05
2502,122.00,125.60,267.80,249.80,2019-01-13 17:38:24.483116-05
2503,122.00,125.60,267.80,249.80,2019-01-13 17:38:25.653285-05
2504,122.00,125.60,267.80,249.80,2019-01-13 17:38:26.433231-05
2505,122.00,125.60,267.80,249.80,2019-01-13 17:38:27.603123-05
2506,122.00,125.60,267.80,249.80,2019-01-13 17:38:28.383554-05
2507,122.00,125.60,267.80,249.80,2019-01-13 17:38:29.553275-05
2508,122.00,125.60,267.80,249.80,2019-01-13 17:38:30.333708-05
2509,122.00,125.60,267.80,249.80,2019-01-13 17:38:31.503264-05
2510,122.00,125.60,267.80,249.80,2019-01-13 17:38:32.673435-05
2511,122.00,125.60,266.00,249.80,2019-01-13 17:38:33.453339-05
2512,122.00,125.60,266.00,249.80,2019-01-13 17:38:34.623617-05
2513,122.00,125.60,266.00,249.80,2019-01-13 17:38:35.403255-05
2514,122.00,125.60,266.00,249.80,2019-01-13 17:38:36.573814-05
2515,122.00,125.60,266.00,249.80,2019-01-13 17:38:37.353613-05
2516,122.00,125.60,266.00,249.80,2019-01-13 17:38:38.523395-05
2517,122.00,125.60,266.00,249.80,2019-01-13 17:38:39.693383-05
2518,122.00,125.60,266.00,249.80,2019-01-13 17:38:40.473431-05
2519,122.00,125.60,267.80,249.80,2019-01-13 17:38:41.643537-05
2520,122.00,125.60,266.00,249.80,2019-01-13 17:38:42.423665-05
2521,122.00,125.60,266.00,249.80,2019-01-13 17:38:43.593408-05
2522,122.00,125.60,267.80,249.80,2019-01-13 17:38:44.373274-05
2523,122.00,125.60,267.80,249.80,2019-01-13 17:38:46.323614-05
2524,122.00,125.60,267.80,249.80,2019-01-13 17:38:46.328709-05
2525,122.00,125.60,267.80,249.80,2019-01-13 17:38:47.493303-05
2526,122.00,125.60,269.60,249.80,2019-01-13 17:38:48.663724-05
2527,122.00,125.60,269.60,249.80,2019-01-13 17:38:49.443511-05
2528,122.00,125.60,269.60,249.80,2019-01-13 17:38:50.613365-05
2529,122.00,125.60,267.80,249.80,2019-01-13 17:38:51.393723-05
2530,122.00,125.60,267.80,249.80,2019-01-13 17:38:52.563652-05
2531,122.00,125.60,267.80,249.80,2019-01-13 17:38:53.343418-05
2532,122.00,125.60,267.80,249.80,2019-01-13 17:38:54.513506-05
2533,122.00,125.60,267.80,249.80,2019-01-13 17:38:55.683815-05
2534,122.00,125.60,267.80,249.80,2019-01-13 17:38:56.463451-05
2535,122.00,125.60,267.80,249.80,2019-01-13 17:38:57.633463-05
2536,122.00,125.60,267.80,249.80,2019-01-13 17:38:58.413746-05
2537,122.00,125.60,267.80,249.80,2019-01-13 17:38:59.583511-05
2538,122.00,125.60,267.80,249.80,2019-01-13 17:39:00.363573-05
2539,122.00,125.60,267.80,249.80,2019-01-13 17:39:01.535198-05
2540,122.00,125.60,267.80,249.80,2019-01-13 17:39:02.313548-05
2541,122.00,125.60,267.80,251.60,2019-01-13 17:39:03.483554-05
2542,122.00,125.60,267.80,251.60,2019-01-13 17:39:04.653762-05
2543,122.00,125.60,267.80,251.60,2019-01-13 17:39:05.433519-05
2544,122.00,125.60,266.00,251.60,2019-01-13 17:39:06.603877-05
2545,122.00,125.60,266.00,251.60,2019-01-13 17:39:07.384195-05
2546,122.00,125.60,266.00,251.60,2019-01-13 17:39:08.553661-05
2547,122.00,125.60,267.80,251.60,2019-01-13 17:39:09.333883-05
2548,122.00,125.60,267.80,249.80,2019-01-13 17:39:10.50362-05
2549,122.00,125.60,267.80,249.80,2019-01-13 17:39:11.67387-05
2550,122.00,125.60,267.80,249.80,2019-01-13 17:39:12.453693-05
2551,122.00,125.60,267.80,249.80,2019-01-13 17:39:13.62385-05
2552,122.00,125.60,267.80,249.80,2019-01-13 17:39:14.403504-05
2553,122.00,125.60,267.80,249.80,2019-01-13 17:39:15.573999-05
2554,122.00,125.60,267.80,249.80,2019-01-13 17:39:16.353561-05
2555,122.00,125.60,267.80,249.80,2019-01-13 17:39:17.523977-05
2556,122.00,125.60,266.00,249.80,2019-01-13 17:39:18.693879-05
2557,122.00,125.60,266.00,249.80,2019-01-13 17:39:19.474081-05
2558,122.00,125.60,266.00,249.80,2019-01-13 17:39:20.643719-05
2559,122.00,125.60,266.00,249.80,2019-01-13 17:39:21.423763-05
2560,122.00,125.60,266.00,249.80,2019-01-13 17:39:22.593655-05
2561,122.00,125.60,266.00,249.80,2019-01-13 17:39:23.373908-05
2562,122.00,125.60,266.00,249.80,2019-01-13 17:39:24.54393-05
2563,122.00,125.60,266.00,249.80,2019-01-13 17:39:25.324084-05
2564,122.00,125.60,266.00,249.80,2019-01-13 17:39:26.493645-05
2565,122.00,127.40,266.00,249.80,2019-01-13 17:39:27.664108-05
2566,122.00,127.40,266.00,249.80,2019-01-13 17:39:28.443775-05
2567,122.00,127.40,266.00,249.80,2019-01-13 17:39:29.614026-05
2568,122.00,127.40,266.00,249.80,2019-01-13 17:39:30.393676-05
2569,122.00,127.40,266.00,249.80,2019-01-13 17:39:31.563754-05
2570,122.00,127.40,266.00,249.80,2019-01-13 17:39:32.34374-05
2571,122.00,127.40,266.00,249.80,2019-01-13 17:39:33.513834-05
2572,122.00,127.40,266.00,249.80,2019-01-13 17:39:34.683931-05
2573,122.00,127.40,266.00,249.80,2019-01-13 17:39:35.464058-05
2574,122.00,127.40,266.00,249.80,2019-01-13 17:39:36.633719-05
2575,122.00,127.40,266.00,249.80,2019-01-13 17:39:37.413787-05
2576,122.00,127.40,266.00,249.80,2019-01-13 17:39:38.584151-05
2577,122.00,127.40,266.00,249.80,2019-01-13 17:39:39.754101-05
2578,122.00,127.40,266.00,249.80,2019-01-13 17:39:40.533921-05
2579,122.00,127.40,266.00,249.80,2019-01-13 17:39:41.703968-05
2580,122.00,127.40,266.00,249.80,2019-01-13 17:39:42.483884-05
2581,122.00,127.40,266.00,249.80,2019-01-13 17:39:43.654015-05
2582,122.00,127.40,267.80,249.80,2019-01-13 17:39:44.434468-05
2583,122.00,127.40,267.80,249.80,2019-01-13 17:39:45.604029-05
2584,122.00,127.40,267.80,249.80,2019-01-13 17:39:46.384136-05
2585,122.00,127.40,267.80,249.80,2019-01-13 17:39:47.553771-05
2586,122.00,127.40,267.80,249.80,2019-01-13 17:39:48.333912-05
2587,122.00,127.40,267.80,249.80,2019-01-13 17:39:49.504009-05
2588,122.00,127.40,267.80,249.80,2019-01-13 17:39:50.673928-05
2589,122.00,127.40,269.60,249.80,2019-01-13 17:39:51.454195-05
2590,122.00,127.40,269.60,249.80,2019-01-13 17:39:52.624224-05
2591,122.00,127.40,269.60,249.80,2019-01-13 17:39:53.403952-05
2592,122.00,127.40,269.60,249.80,2019-01-13 17:39:54.573959-05
2593,122.00,127.40,269.60,249.80,2019-01-13 17:39:55.354102-05
2594,122.00,127.40,267.80,249.80,2019-01-13 17:39:56.524102-05
2595,122.00,127.40,267.80,249.80,2019-01-13 17:39:57.694434-05
2596,122.00,127.40,267.80,249.80,2019-01-13 17:39:58.473857-05
2597,122.00,127.40,267.80,249.80,2019-01-13 17:39:59.643854-05
2598,122.00,127.40,267.80,249.80,2019-01-13 17:40:00.423872-05
2599,122.00,127.40,267.80,249.80,2019-01-13 17:40:01.593873-05
2600,122.00,127.40,267.80,249.80,2019-01-13 17:40:02.373989-05
2601,122.00,127.40,267.80,249.80,2019-01-13 17:40:03.543954-05
2602,122.00,127.40,267.80,249.80,2019-01-13 17:40:04.713938-05
2603,122.00,127.40,267.80,249.80,2019-01-13 17:40:05.493998-05
2604,122.00,127.40,267.80,249.80,2019-01-13 17:40:07.054093-05
2605,122.00,127.40,266.00,249.80,2019-01-13 17:40:07.444123-05
2606,122.00,127.40,266.00,249.80,2019-01-13 17:40:08.614481-05
2607,122.00,127.40,266.00,249.80,2019-01-13 17:40:09.393864-05
2608,122.00,127.40,266.00,249.80,2019-01-13 17:40:10.564151-05
2609,122.00,127.40,267.80,249.80,2019-01-13 17:40:11.344273-05
2610,122.00,127.40,267.80,249.80,2019-01-13 17:40:12.514028-05
2611,122.00,127.40,267.80,249.80,2019-01-13 17:40:13.684076-05
2612,122.00,127.40,267.80,249.80,2019-01-13 17:40:14.463886-05
2613,122.00,127.40,267.80,249.80,2019-01-13 17:40:15.634102-05
2614,122.00,127.40,269.60,249.80,2019-01-13 17:40:16.414407-05
2615,122.00,127.40,269.60,249.80,2019-01-13 17:40:17.584144-05
2616,122.00,127.40,271.40,249.80,2019-01-13 17:40:18.364234-05
2617,122.00,127.40,271.40,249.80,2019-01-13 17:40:19.534327-05
2618,122.00,127.40,271.40,249.80,2019-01-13 17:40:21.094026-05
2619,122.00,127.40,271.40,249.80,2019-01-13 17:40:21.483954-05
2620,122.00,127.40,271.40,249.80,2019-01-13 17:40:22.654479-05
2621,122.00,127.40,271.40,249.80,2019-01-13 17:40:23.434263-05
2622,122.00,127.40,271.40,249.80,2019-01-13 17:40:24.604106-05
2623,122.00,127.40,271.40,249.80,2019-01-13 17:40:25.384455-05
2624,122.00,127.40,271.40,249.80,2019-01-13 17:40:26.554179-05
2625,122.00,127.40,271.40,249.80,2019-01-13 17:40:27.724079-05
2626,122.00,127.40,271.40,249.80,2019-01-13 17:40:28.504541-05
2627,122.00,127.40,271.40,249.80,2019-01-13 17:40:29.674517-05
2628,122.00,127.40,271.40,249.80,2019-01-13 17:40:30.454773-05
2629,122.00,127.40,271.40,249.80,2019-01-13 17:40:31.624133-05
2630,122.00,127.40,271.40,249.80,2019-01-13 17:40:32.404081-05
2631,122.00,127.40,271.40,249.80,2019-01-13 17:40:34.354359-05
2632,122.00,127.40,269.60,249.80,2019-01-13 17:40:34.360017-05
2633,122.00,127.40,269.60,249.80,2019-01-13 17:40:35.524561-05
2634,122.00,127.40,269.60,249.80,2019-01-13 17:40:36.694474-05
2635,122.00,127.40,269.60,249.80,2019-01-13 17:40:37.474029-05
2636,122.00,127.40,269.60,249.80,2019-01-13 17:40:38.64466-05
2637,122.00,127.40,269.60,249.80,2019-01-13 17:40:39.424299-05
2638,122.00,127.40,269.60,249.80,2019-01-13 17:40:40.59424-05
2639,122.00,127.40,267.80,249.80,2019-01-13 17:40:41.374443-05
2640,122.00,127.40,267.80,249.80,2019-01-13 17:40:42.544695-05
2641,122.00,127.40,269.60,249.80,2019-01-13 17:40:43.714217-05
2642,122.00,127.40,269.60,249.80,2019-01-13 17:40:44.494352-05
2643,122.00,127.40,269.60,249.80,2019-01-13 17:40:45.664384-05
2644,122.00,127.40,269.60,249.80,2019-01-13 17:40:46.444444-05
2645,122.00,127.40,267.80,249.80,2019-01-13 17:40:47.614099-05
2646,122.00,127.40,267.80,249.80,2019-01-13 17:40:48.394134-05
2647,122.00,127.40,267.80,249.80,2019-01-13 17:40:49.564649-05
2648,122.00,127.40,267.80,249.80,2019-01-13 17:40:50.344148-05
2649,122.00,127.40,267.80,249.80,2019-01-13 17:40:51.514274-05
2650,122.00,127.40,267.80,249.80,2019-01-13 17:40:52.684472-05
2651,122.00,127.40,267.80,249.80,2019-01-13 17:40:53.464397-05
2652,122.00,127.40,266.00,249.80,2019-01-13 17:40:54.634476-05
2653,122.00,127.40,266.00,249.80,2019-01-13 17:40:55.41422-05
2654,122.00,127.40,266.00,249.80,2019-01-13 17:40:56.584206-05
2655,122.00,127.40,266.00,249.80,2019-01-13 17:40:57.364362-05
2656,122.00,127.40,266.00,249.80,2019-01-13 17:40:58.534636-05
2657,122.00,127.40,266.00,249.80,2019-01-13 17:40:59.704887-05
2658,123.80,127.40,266.00,249.80,2019-01-13 17:41:00.484729-05
2659,123.80,127.40,267.80,249.80,2019-01-13 17:41:01.65464-05
2660,123.80,127.40,267.80,249.80,2019-01-13 17:41:02.824497-05
2661,123.80,127.40,267.80,249.80,2019-01-13 17:41:03.604349-05
2662,123.80,127.40,267.80,249.80,2019-01-13 17:41:04.38448-05
2663,123.80,127.40,267.80,249.80,2019-01-13 17:41:05.556678-05
2664,123.80,127.40,267.80,249.80,2019-01-13 17:41:06.731662-05
2665,123.80,127.40,267.80,249.80,2019-01-13 17:41:07.513969-05
2666,123.80,127.40,266.00,249.80,2019-01-13 17:41:08.67476-05
2667,123.80,127.40,266.00,249.80,2019-01-13 17:41:09.454695-05
2668,123.80,127.40,266.00,249.80,2019-01-13 17:41:10.624414-05
2669,123.80,127.40,266.00,249.80,2019-01-13 17:41:11.40492-05
2670,123.80,127.40,266.00,249.80,2019-01-13 17:41:12.574439-05
2671,123.80,127.40,266.00,249.80,2019-01-13 17:41:13.354746-05
2672,123.80,127.40,266.00,249.80,2019-01-13 17:41:14.525034-05
2673,123.80,127.40,266.00,249.80,2019-01-13 17:41:15.694587-05
2674,123.80,127.40,266.00,249.80,2019-01-13 17:41:16.474503-05
2675,123.80,127.40,266.00,249.80,2019-01-13 17:41:17.644529-05
2676,123.80,127.40,266.00,249.80,2019-01-13 17:41:18.424812-05
2677,123.80,127.40,266.00,249.80,2019-01-13 17:41:19.595295-05
2678,123.80,127.40,266.00,249.80,2019-01-13 17:41:20.375085-05
2679,123.80,127.40,266.00,249.80,2019-01-13 17:41:21.544769-05
2680,123.80,127.40,266.00,249.80,2019-01-13 17:41:22.714663-05
2681,123.80,127.40,264.20,249.80,2019-01-13 17:41:23.495103-05
2682,123.80,127.40,264.20,249.80,2019-01-13 17:41:24.665634-05
2683,123.80,127.40,264.20,249.80,2019-01-13 17:41:25.445302-05
2684,123.80,127.40,264.20,249.80,2019-01-13 17:41:26.614752-05
2685,123.80,127.40,264.20,249.80,2019-01-13 17:41:27.784879-05
2686,123.80,127.40,266.00,249.80,2019-01-13 17:41:28.564488-05
2687,123.80,127.40,266.00,249.80,2019-01-13 17:41:29.344717-05
2688,123.80,127.40,267.80,249.80,2019-01-13 17:41:30.515557-05
2689,123.80,127.40,267.80,249.80,2019-01-13 17:41:31.684548-05
2690,123.80,127.40,267.80,251.60,2019-01-13 17:41:32.464733-05
2691,123.80,127.40,269.60,251.60,2019-01-13 17:41:33.634953-05
2692,123.80,127.40,269.60,251.60,2019-01-13 17:41:34.414711-05
2693,123.80,127.40,271.40,251.60,2019-01-13 17:41:35.584838-05
2694,123.80,127.40,271.40,251.60,2019-01-13 17:41:36.368118-05
2695,123.80,127.40,271.40,251.60,2019-01-13 17:41:37.534764-05
2696,123.80,127.40,271.40,251.60,2019-01-13 17:41:38.706919-05
2697,123.80,127.40,271.40,251.60,2019-01-13 17:41:39.484916-05
2698,123.80,127.40,271.40,251.60,2019-01-13 17:41:40.654553-05
2699,123.80,127.40,271.40,251.60,2019-01-13 17:41:41.434847-05
2700,123.80,127.40,271.40,251.60,2019-01-13 17:41:42.604819-05
2701,123.80,127.40,271.40,251.60,2019-01-13 17:41:43.384905-05
2702,123.80,127.40,269.60,251.60,2019-01-13 17:41:44.554859-05
2703,123.80,127.40,269.60,251.60,2019-01-13 17:41:45.724769-05
2704,123.80,127.40,269.60,251.60,2019-01-13 17:41:46.504609-05
2705,123.80,127.40,269.60,251.60,2019-01-13 17:41:47.674643-05
2706,123.80,127.40,271.40,251.60,2019-01-13 17:41:48.454612-05
2707,123.80,127.40,271.40,251.60,2019-01-13 17:41:49.624687-05
2708,123.80,127.40,271.40,251.60,2019-01-13 17:41:50.404822-05
2709,123.80,127.40,271.40,251.60,2019-01-13 17:41:51.574554-05
2710,123.80,127.40,271.40,251.60,2019-01-13 17:41:52.35456-05
2711,123.80,127.40,271.40,251.60,2019-01-13 17:41:53.524795-05
2712,123.80,127.40,271.40,249.80,2019-01-13 17:41:55.084803-05
2713,123.80,127.40,269.60,249.80,2019-01-13 17:41:55.474648-05
2714,123.80,127.40,269.60,249.80,2019-01-13 17:41:56.644681-05
2715,123.80,127.40,269.60,249.80,2019-01-13 17:41:57.424616-05
2716,123.80,127.40,269.60,249.80,2019-01-13 17:41:58.59497-05
2717,123.80,127.40,269.60,249.80,2019-01-13 17:41:59.375213-05
